id,userId,searchDate,networkCount,offenseType
96afaa75-dfd0-4a54-af93-b398ee1a21fa,***,2026-08-10T18:23:17.498Z,1364,
58b44fe5-47a9-4d89-b658-02960d2bc9d6,***,2026-08-10T18:23:50.277Z,1364,
6f85eadb-4a17-434b-ad3f-2eb69009e22b,***,2026-08-10T19:26:26.779Z,1,
fccbbcef-8fd6-4e84-985f-081c2b82b707,***,2026-08-10T23:35:07.046Z,1462,
7b590159-8195-45a8-9e44-7500b6414fec,***,2026-08-11T09:36:45.079Z,1462,
ddbdcf66-6375-44b1-a20e-baa359d75866,***,2026-08-11T17:06:20.692Z,1461,
e67af616-579d-4cb5-b5c7-ed4a31c38d66,***,2026-08-11T17:59:08.995Z,1452,
dca2bed0-4a52-49bd-bbfc-15b596f389e3,***,2026-08-12T00:57:51.392Z,1403,
c8f1b0b6-35ee-4939-a6d9-dee06b641e87,***,2026-08-12T01:00:05.688Z,1,
4a1e1bfb-7936-4753-817d-51a555bbd0af,***,2026-08-12T01:49:23.335Z,1,
83ef131e-f7be-41ef-8fdc-be5d64e4835a,***,2026-08-12T01:49:49.554Z,1459,
fa2e5f5a-5be6-431d-b83a-8d7097c101cd,***,2026-08-12T01:50:40.555Z,1459,
c0a9b065-4ea0-47ad-acc1-02181188983c,***,2026-08-12T02:06:35.948Z,1,
72ae7173-f2d5-484a-b779-1c3f73df82cb,***,2026-08-12T02:07:09.428Z,1459,
6c5bdad0-6e94-42ed-b86b-f472d2bc6887,***,2026-08-12T18:15:36.022Z,6180,
61292c0e-93c6-4fcf-b850-d50e08c9df94,***,2026-08-13T08:07:11.568Z,1454,
4bf81706-6512-4483-83b0-73fd0e84a35c,***,2026-08-13T13:24:59.934Z,1398,
f93dc7ed-69fd-4a96-9d8e-cb5b7edb3459,***,2026-08-13T15:40:26.871Z,1453,
22e2e565-2994-4231-892c-ca6e59b1855c,***,2026-08-13T16:10:33.606Z,1453,
9465bac0-e45b-4b38-8f1e-20889e9aae73,***,2026-08-13T19:17:23.996Z,1444,
ec5d6eb3-25cc-4a3d-ac8b-6604a16c4f29,***,2026-08-13T19:54:26.982Z,1444,
da3c5d6b-7c88-414c-b5ba-4b832bbd6516,***,2026-08-13T19:55:42.327Z,1444,
05ac6493-f97d-42a6-8bfc-c43304424c98,***,2026-08-13T20:22:05.191Z,1354,
3469f2bd-81e0-4c49-b651-43464f583af9,***,2026-08-13T20:34:15.631Z,1,
b27f657b-7815-4483-be21-e3a59e81333d,***,2026-08-13T20:47:12.861Z,1397,
d3fc1315-5523-4f4a-b500-9b25bfb6bfea,***,2026-08-13T22:03:35.892Z,1453,
86f8ae53-ec41-4e54-8f50-c7f126857576,***,2026-08-13T22:08:10.763Z,1,
a696e820-a1ba-4d33-9d15-bfe987d7a7e7,***,2026-08-13T23:12:31.354Z,1,
db9c3dba-d282-43d0-b5ef-622f04f62f7c,***,2026-08-14T06:30:13.241Z,1352,
d997235a-8d92-4089-a204-6a97b10f56fe,***,2026-08-14T16:31:39.533Z,1451,
08ecca8d-4df3-401c-a957-af95cdb76cea,***,2026-08-14T16:32:24.228Z,1,
72067a89-b2b1-49c9-9fbd-639f1c915d4a,***,2026-08-14T17:00:08.595Z,1451,
34bf0378-17f3-499b-8521-5e98ea1b6de9,***,2026-08-14T17:01:47.028Z,1,
7cf8c76a-56ed-44b2-808b-c2a046b21154,***,2026-08-14T18:32:47.772Z,1,
5310264c-f7d0-467c-8e28-ca3ab231d905,***,2026-08-14T19:54:47.612Z,1,
30231887-b64e-4ddb-93e0-6e8def1e92c0,***,2026-08-14T20:02:01.393Z,1,
6f1c78e1-29a3-4558-ac2e-503e6642a458,***,2026-08-14T20:18:59.083Z,1,
763cc0db-f339-4556-82b0-f5c2fbb119a3,***,2026-08-14T21:44:44.439Z,1395,
cfca063e-ee7a-4761-8dc9-45c344bf0605,***,2026-08-14T21:46:19.650Z,1,
16ee1be4-2e07-4f63-8521-343548ef1f3f,***,2026-08-14T21:51:22.928Z,1395,
612d0b81-51b1-47ee-b2be-8bd8524d3327,***,2026-08-14T22:58:04.558Z,1451,
c56dfde2-820d-421d-bfb4-024a97ceb8ee,***,2026-08-14T23:00:52.976Z,1451,
cc7a68e3-4385-47f4-8c1f-044581035b9b,***,2026-08-15T00:00:05.605Z,1451,
7d31c488-6fa4-452e-b8e4-ad3fb0682391,***,2026-08-15T01:57:53.356Z,1395,
f5b5b5ce-d642-451c-a8b7-264ddfd012ad,***,2026-08-15T17:06:50.641Z,1,
47aa6de9-082d-4874-be22-7e0f54c3a881,***,2026-08-15T17:09:09.695Z,1451,
3fae08b9-2d4b-43de-ab2c-c1af2be7b1cf,***,2026-08-15T22:20:05.317Z,1451,
5fbae913-b829-40d8-a85a-654e95979671,***,2026-08-16T01:25:16.432Z,1,
0a3bc923-7a72-42ed-874c-987015f064c8,***,2026-08-16T05:17:21.195Z,1451,
4b7cb44f-1970-487c-916b-7a6632395b32,***,2026-08-16T06:09:50.198Z,1395,
1c834a0c-3bea-4163-9020-1893f7b926b5,***,2026-08-16T10:22:42.402Z,1,
35005bc7-515e-40d4-a776-e469ab2bf40d,***,2026-08-16T20:37:37.528Z,1,
ca468481-acec-4733-a394-2fb9cc572faf,***,2026-08-17T00:40:52.882Z,1,
3bc7d482-b969-40cd-b42c-d2b66ea84901,***,2026-08-17T01:02:20.803Z,1,
ec029f25-b518-4f6c-ab0e-3dc13ee9c922,***,2026-08-17T15:20:37.974Z,1,
031f18a3-29ae-4ed5-89f2-8331c746b6dd,***,2026-08-17T20:07:19.602Z,1392,
a52c2007-2268-431b-8a82-23250a68821e,***,2026-08-17T20:20:01.675Z,1448,
b0c6dcec-dc3a-43a6-859b-ae0ea95f7d96,***,2026-08-17T21:05:36.685Z,1391,
47e54372-21c9-4994-a257-6fa646166beb,***,2026-08-17T21:08:08.427Z,1347,
